cnnaffinity,Smiles
-5.79826,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])n1nc([H])nc1[H]
-6.15396,[H]c1c([H])c(Cl)c([H])c(C([H])([H])N(C([H])([H])[H])[C@@]([H])(C([H])([H])O[C@@]([H])(C([H])([H])[H])[C@@](c2c([H])c([H])c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)C([H])([H])N2C([H])([H])C([H])([H])O[C@@]([H])([C@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C2([H])[H])c1[H]
-6.03844,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@]([H])(C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(N1C([H])([H])C([H])([H])N([C@@]([H])(N=C=S)C([H])([H])O[H])C([H])([H])C1([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H]
-6.18218,[H]c1nc([H])c([H])c([C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])[H])c1[H]
-6.21326,[H]c1c(OC([H])([H])[H])nc([C@]([H])(C([H])([H])C2(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
-6.15992,[H]c1c([H])c([H])c([C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2-n2c([H])c([H])c([H])c2[H])c([H])c1[H]
-7.26409,[H]c1c([H])c(C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@@]2([H])OSc2c([H])c([H])n(-c3nnn([H])n3)c(=O)c2C(=O)N([H])N([H])[H])c([H])c([H])c1F
-5.76786,[H]OC([H])([H])[C@@]1([H])[C@@]([H])([C@@]([H])(N([H])C(=O)c2c([H])c(-c3c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])c2oc([H])nc2[H])C([H])([H])N([H])[C@]1([H])c1c([H])nc2c([H])c([H])c([H])c([H])c2c1[H]
-6.49426,[H]O[C@]1([H])C([H])([H])N(c2c(C([H])=O)c(Cl)c([H])c([C@@]([H])(Sc3c([H])c([H])n([H])c(=O)c3[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
-5.32533,[H]O[P@@](=O)(OOC([H])([H])[H])C([H])([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])OC(=O)C([H])([H])[H])c2nc([H])c([H])c([H])c12
-6.43264,[H]Oc1c([H])c(O[H])c(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c(-c2c(S[H])c(-c3c([H])c([H])c([H])c(N([H])N4C([H])([H])C([H])([H])N(c5nc([H])c([H])c([H])c5[H])C([H])([H])C4([H])[H])c3[H])c(N=C=S)n([H])c2=O)c1[H]
-6.47095,[H]c1nc([H])c(C#C[C@@]([H])(c2c([H])c([H])nn2C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])N(S(=O)(=O)c3c(SN([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])OC2([H])[H])c([H])c1[H]
-5.62047,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(O[C@@]([H])(N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2[H])c([H])n([H])c(=O)c1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
-5.96424,[H]c1nc([H])c([H])c([C@]2([H])Oc3c([H])c([H])c(-c4nc([H])oc4C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)c4c([H])c([H])c([H])n([H])c4=O)c([H])c3O2)n1
-6.48174,[H]c1nc([H])c(N([H])C(=O)Sc2c(-c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])n(-c3c([H])nc([H])c([H])c3[H])c(=O)c2C(=O)N([H])N([H])[H])c([H])c1[H]
-6.61074,[H]c1nc(OC(=O)C([H])([H])[H])n(C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])[C@@]([H])(c2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)C([H])([H])[H])c1[H]
-5.17135,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])c1nn([H])c(C(=O)ON([H])C(=O)C([H])=C([H])[H])c1C([H])(c1c([H])c([H])c([H])c(=O)n1[H])N([H])C([H])([H])C([H])([H])[H]
-5.61719,[H]ON([H])C(=O)C([H])=C([H])c1c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c(=O)n([H])c1[H]
-6.4108,[H]C(C(=O)N([H])OC([H])([H])C(=O)OC([H])([H])[H])=C([H])c1c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])C(F)(F)F)c(=O)n1[H]
-6.13345,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(N([H])[H])c([H])c2[H])c([H])n(-c2nc(C([H])([H])C([H])=C3SC(=O)N([H])C3=O)c([H])c([H])c2[H])c(=O)c1[H]
-5.97397,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])O[C@]([H])(N([H])C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c(=O)n([H])c1[H]
-6.46869,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])ON2C([H])([H])C([H])([H])O[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@@]2([H])c2nc(C(F)(F)F)c([H])c([H])c2[H])c1=O
-5.71885,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2Cl)[C@]([H])(c2nnn([H])n2)[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])n([H])c1=O)C([H])([H])[H]
-5.3249,[H]c1nc(N([H])[H])nc(-c2c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c(=O)n(-c3c([H])oc([H])c3[H])c2[H])c1[H]
-6.61159,[H]OC([H])([H])C([H])([H])N([H])C(=O)C1(N([H])c2c([H])c(C(=O)N([H])[H])c([H])c([H])c2C([H])([H])C([H])([H])[C@@]([H])(c2c(C([H])([H])c3nc([H])c([H])c([H])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-6.12817,[H]O[C@]([H])(c1nc2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2n1[H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
-6.63993,[H]N=C(N([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(ON(C(=O)n1c([H])c(-c2c([H])nc([H])nc2[H])c([H])c([H])c1=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H]
-7.09952,[H]c1c([H])c([H])c(OC([H])([H])n2nc(OS(=O)(=O)N([H])[H])c(-n3c([H])c([H])c(N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c3=O)c2[H])c([H])c1[H]
-6.8208,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c(C(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1[C@]1([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-5.28691,[H]c1c(C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[H]
-6.60318,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])N(c1c([H])c([C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)n3c([H])c([H])c([H])c([H])c3=O)c([H])c(OC([H])([H])[H])c1OC([H])([H])[H])C([H])([H])C2([H])[H]
-5.41106,[H]OC(=O)C(O[H])=C([H])C(=O)[C@]1([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])[C@]([H])(c2oc([H])nc2[H])N(C([H])([H])[H])C1([H])[H]
-5.61907,[H]OC([H])([H])[C@]([H])(N([H])c1c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(c3c(OC([H])([H])[H])nc([H])c([H])c3[H])C2([H])[H])c(=O)n([H])c1[H])N([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
-6.03483,[H]OC(=O)[C@]1([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]([H])(N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])[C@@]1([H])N1C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])n2nc([H])nc2[H])[C@]([H])(O[H])C1([H])[H]
-6.52175,[H]OC(=O)c1c([C@@]([H])(c2c(-c3c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c([H])c(=O)n2[H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])nn1[H]
-7.03455,[H]c1c([H])c(OC(F)(F)F)c([H])c(-c2c([H])c([H])c(C([H])([H])Sc3c(C(=O)N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])n(C(=O)N([H])C([H])([H])[H])c(=O)c3[H])c([H])c2Cl)c1[H]
-6.07662,[H]c1c(C([H])([H])OC([H])([H])[H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
-5.55835,[H]c1nc(-c2c(SN([H])[C@@]3([H])[C@@]([H])(C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])F)c([H])c(N=C=S)n([H])c2=O)c([H])c([H])c1C([H])([H])[H]
-6.13495,[H]O[C@](c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1-c1c(S[H])c([H])c(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])n([H])c1=O)(C([H])([H])[H])C([H])([H])N([H])C(=O)c1sc([H])c([H])c1[H]
-5.76971,[H]C(=O)c1c(Cl)c([H])c(C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c([H])c1C([H])([H])N([H])C(=O)c1c([H])c([H])c(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
-6.96271,[H]Sc1c(N2C(=O)C([H])=C(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C2=O)c([H])n(-c2c(F)nc([H])c(OC([H])([H])[H])c2OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[H]
-5.46712,[H]ON([H])C(=O)C([H])([H])c1nc(N([H])c2c([H])c([H])c(-c3c(S[H])c([H])c(=O)n([H])c3N=C=S)c([H])c2N([H])[H])c([H])c([H])c1[H]
-6.17016,[H]OC([H])([H])C([H])([H])O[C@@]([H])(O[H])[C@@](C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])O[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H])(C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
-6.22719,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(C(=O)N([H])O[H])=C(c1c([H])c(F)c(=O)n([H])c1[H])N1C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
-4.56575,[H]c1c([H])c([H])c(-n2c([H])c([H])c([H])c([H])c2=O)c(OC([H])([H])[C@]2([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@]2([H])C([H])(F)F)c1[H]
-6.46691,[H]ON([H])C(=O)C([H])=C([H])c1c(C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c([C@@](SC([H])([H])[H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c2[H])c1[H]
-5.33939,[H]OC([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1oc([H])nc1[H]
-5.25097,[H]c1oc([H])c(-n2c([H])c(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c2=O)c1OC([H])([H])[H]
-6.2162,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2Cl)C([H])([H])[C@@]1([H])[C@]([H])(c1c([H])sc2c([H])c([H])c([H])c([H])c12)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-5.97037,[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C#Cc2nc([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])c1nc([H])c([H])nc1[H]
-6.20842,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c(N([H])C(=S)N([H])c3c([H])c([H])c([H])c([H])c3[H])c(N3C(=O)C([H])([H])C([H])([H])C3([H])[H])c(S(=O)(=O)C([H])([H])[H])n([H])c2=O)o1
-5.12157,[H]OC(=O)c1c(C([H])(c2c(C([H])([H])N([H])C([H])([H])[H])c([H])c([H])c(=O)n2[H])N([H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])[C@]2(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])N=C(N([H])[H])OC2([H])[H])nn1[H]
-5.27981,[H]c1c([H])c([H])c(N(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])c([H])c1[H]
-5.94891,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
-6.55538,[H]c1c([H])c([H])c(N([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
-6.95013,[H]C([H])=C([H])c1c([H])c(-c2c([H])c(-c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c(=O)n(SC([H])([H])[H])c2N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
-5.40791,[H]C([H])=C([H])C([H])([H])C([H])([H])Sc1c(-n2nc([H])nc2[H])c([C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)c(=O)n([H])c1[H]
-5.26169,[H]c1c([H])c(ON(C(=O)c2c([H])c(Br)c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
-5.14866,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c2=O)c([H])c([H])c1[H]
-5.98563,[H]c1nc([H])c([H])c(C([H])([H])N([H])[C@@]([H])(OC([H])([H])C(F)(F)F)C([H])([H])OC(=O)N([H])Sc2c(OC([H])([H])[C@]([H])(N([H])N([H])[H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])n([H])c(=O)c2[H])c1[H]
-5.76313,[H]c1c([H])c([H])c(SN([H])C([H])([H])c2c([H])c([H])c([H])c(N(C(=O)c3c(C(=O)N([H])C([H])([H])[H])c(Br)c([H])n([H])c3=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H]
-5.67358,[H]N=[N+]=N[C@@]([H])(c1nn([H])c(C(=O)ON([H])C([H])([H])C([H])([H])[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H])c1c([H])c(O[H])c([H])c(O[H])c1[H]
-5.66426,[H]ON(C(=O)C(C(=O)N([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])c(C([H])([H])O[H])c1[H])C([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c(=O)n([H])c1N(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])O[H]
-6.12117,[H]c1nn(N([H])N([H])C(=O)c2c(SC([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c([H])n(-c3nnn([H])n3)c2=O)c([H])c1C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-6.61229,[H]N=C(N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@]([H])(C([H])([H])Cl)[C@@](c1c(-c2c([H])nn([H])c2[H])c([H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])([H])[H])C([H])(F)F
-5.87111,[H]C(=C1SC(=O)N([H])C1=O)N(C(=O)n1c([H])c([H])c([H])c([H])c1=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])c1nc([H])c([H])n1C([H])([H])[H]
-6.35795,[H]ON([H])C(=O)C(=C([H])c1c([C@]([H])(c2c([H])c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c1nc([H])c([H])nc1[H]
-6.65305,[H]c1c([H])c(C(=O)N([H])[H])c([H])c(C([H])([H])[C@]([H])(c2c([H])c([H])c([H])n(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2=O)C([H])([H])C([H])([H])C([H])([H])C(F)(F)F)c1[H]
-5.34458,[H]OP(=O)(O[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(Cl)[C@]1([H])Sc1c([H])c(N=C=S)n(OC([H])([H])[H])c(=O)c1C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
-5.17966,[H]Sc1c(-c2c([H])c([H])c([H])c(N([H])C(=O)N([H])[H])c2[H])c(N=C=S)n(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(=O)c1[H]
-6.42388,[H]c1sc(C(=O)c2c([H])c([H])c(C([H])([H])Sc3c([H])c(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])n([H])c(=O)c3C([H])([H])N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c2Cl)c([H])c1N([H])N([H])[H]
-6.22895,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@]([H])(C([H])([H])N(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[C@]1([H])N=C(N([H])[H])OC1([H])[H]
-6.52805,[H]Sc1c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])n(N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])N([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2-c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c(=O)c1[H]
-6.13279,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(N([H])C([H])([H])[H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N(O[H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
-5.29169,[H]OC([H])([H])C([H])([H])O[C@@]1([H])[C@]([H])(C([H])([H])C([H])([H])OC([H])([H])[H])OC([H])([H])C([H])([H])[C@@]1([H])Sc1c(-c2c([H])c([H])c([H])c(N([H])[H])c2[H])c(N=C=S)n([H])c(=O)c1[H]
-6.77199,[H]C#CC([H])([H])O[C@@]([H])([C@@]([H])(c1c([H])nc(OC([H])([H])[H])c([H])c1[H])[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])F)C1([H])[H])[C@@]([H])(c1c(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-6.68792,[H]O[C@]([H])(c1c([H])c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H])n1c([H])c(N(C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c1=O
-6.70801,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])c2c(SC([H])([H])c3c([H])c([H])c([H])c(Cl)c3N([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])c(=O)n([H])c2[H])c([H])c1[H]
-5.46437,[H]OP(=O)(O[H])C([H])([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c(N([H])C(=O)C([H])=C([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c2nc([H])c([H])c([H])c12
-5.97935,[H]OC(=O)c1c(C([H])([H])c2c([H])c(-c3nc([H])nc([H])c3[H])c([H])c(=O)n2[H])c(C([H])([H])[H])nn1Oc1c([H])c([H])c(O[H])c([H])c1S(=O)(=O)c1c([H])c([H])c([H])c([H])c1[H]
-6.18244,[H]c1nn(C([H])([H])[H])c([H])c1[C@@]([H])(c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1c([H])nc([H])c1N([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)N([H])[H])C1([H])[H]
-5.50547,[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
-6.14938,[H]O[C@]([H])(c1c([H])c([H])c(-c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c(N([H])[H])c2[H])[C@]([H])(C([H])([H])[H])S(=O)(=O)N([H])[H])c1=O
-5.94488,[H]O[C@@]1([H])C([H])([H])N(c2c([H])c([H])c(Cl)c([H])c2C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2-n2c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H]
-5.71232,[H]ON([H])C(=O)C([H])=C([H])c1c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c(Cl)c([H])c(C([H])([H])C([H])([H])C([H])([H])O[H])c2[H])c(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c(=O)n([H])c1[H]
-5.54076,[H]N=[N+]=Nc1c(S[C@@]2([H])C([H])([H])[C@@]([H])(c3c([H])sc([H])c3[H])[C@]([H])(OC([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])[C@@]2([H])P(=O)(O[H])O[H])c([H])c(=O)n(OC([H])([H])[H])c1N=C=S
